ID,Name,Age,CountryCode,Salary
26851,KFRRLOQXKDCTVXVHNCSC,57,268,7812703.154278733
26852,YDYFPBNUVJTFAU,49,140,7915561.474684213
26853,MMWONLUFII,59,30,9291161.634343514
26854,ZLHBYKQRZCFUACJJNJ,74,248,2111682.1751229963
26855,PYXLVWDYVTOLXOHUWUEG,39,197,4795157.297494956
26856,SDJTLDMJVVXCQIS,34,182,2495741.4579586494
26857,UNOJMKSOUPKWAVFQZL,99,485,1477833.310944415
26858,QPAXCSUSQI,96,478,2858664.2789608478
26859,ZKHGXTJNGPRRQODBTO,90,19,7929943.418048136
26860,QJXKXVUVSVNSRREKHQL,80,328,9923240.344757762
26861,ZXRYBLMBAGYAGFIDPQ,81,93,8185004.845735405
26862,CZAGKNOMMJQNLAWAVF,83,175,6178193.8492788
26863,JBWHRDICQPNPP,88,232,8045819.080038561
26864,EMJVRQVYJTBIN,72,77,2707318.4482321134
26865,TZIDLUHEVSPVVYSN,86,177,961122.7922122196
26866,TAXFWFTIVCLTRZSLZ,23,99,7300244.682826544
26867,KOMRAXXTRCPXXJW,37,379,8502042.95635108
26868,YQELZGJGZFZWGNN,68,214,5401733.9867191585
26869,JUBBPRSPTOEM,86,67,2684074.602112959
26870,UJOJCYIGIOLT,97,327,5089166.683782784
26871,XHXGTMWZUHYLRHW,87,286,5699301.203557963
26872,GWBBCVPYNORXGEEMEXSW,88,138,5788002.501522819
26873,JSEDUZFQFINZFME,83,202,8948504.720877912
26874,NKVPJLFIGMKDAOX,56,361,3847961.3264297848
26875,FQJAFLIQSFRCT,79,197,9209163.850272525
26876,MEHKTKAJJXOGWOM,76,76,2298504.3902141564
26877,QABVTAPJVFZ,87,313,8011914.348813623
26878,PENPIILVJKFRDKBVNAHR,60,165,9458679.575805042
26879,FEFBYPOTPOIFO,49,117,6829542.442241742
26880,DANTTTREXVYNX,33,463,458398.05478816346
26881,RPTHBBPDBJZWHMVKS,29,398,1751292.4071860132
26882,QDVTMJDXVDXFGUPQHGE,21,238,1394329.5686751015
26883,FIZCOERRUIHCGPEAT,81,225,4412623.896421554
26884,LUTMNVPPCXAGDO,82,334,3208286.8215491986
26885,YDKUGJHNSFVSBVH,38,289,8191638.458326215
26886,XAEGBKTDHMSKW,53,330,4818329.795448266
26887,LHCFUVQHIWL,80,147,9211362.847566988
26888,MNQVHQLPNKWQTD,64,153,4659308.510782375
26889,JUZMNZRTVDZT,40,293,3674106.8081352967
26890,WBJJDRAVIGWZYJ,69,472,3364261.6285111797
26891,GLMQGCISWNSKYZ,38,164,9191953.697899789
26892,AIWMMSRVFMMIKUTT,82,433,4469910.019325671
26893,JKLLWVRUTTT,52,410,17538.008917858715
26894,KELMUYTHBPVBRQLQA,64,314,6738494.265735863
26895,LLYNOSHGSEZOW,98,390,7070746.1319202725
26896,LLEOFDJNEIGPAKQQ,74,492,634388.4168299284
26897,XXRGETGVMUVEE,97,92,4030563.652544226
26898,OKJMUAPRXAIRHPRYSNFQ,74,121,4572971.292600534
26899,PPHRAZPSXKU,97,98,8653013.82248347
26900,NERXGFJJTLHQ,24,264,2072592.1054329027
26901,NYNRHZNBARPL,93,415,2319450.668036767
26902,AVGGJEJHHKECI,98,15,7652841.646815177
26903,WSIPVVRCIUWZUYWEXNFT,52,104,8846574.869564297
26904,FQJUEAFZBDECIKYB,95,297,1223941.0509092794
26905,YJVSIIVDIZHLMA,96,245,8976338.553276446
26906,NGPRHWIJAFVPLA,61,91,5388835.776179787
26907,SQEGGSWFCDD,35,177,8635128.72306222
26908,FOBQXNEQAO,67,174,9555808.8403167
26909,OELCNGZSIXKCFFY,28,481,4817794.890860537
26910,ENVIEZIXYLTLZC,62,381,5785927.210880962
26911,LUKTMSDUVOPEQHOCIC,37,178,2185015.7247972297
26912,BTLPSZUIEEYTZDKQXLWH,24,152,5141437.523454541
26913,CZXAYMSYVDLPWDXFMY,96,42,8312670.797246032
26914,VRGNZGLKFN,91,214,8599834.441747863
26915,EIIGKBUDVLC,82,244,231.654927267831
26916,OUZBXBCGSCRVVN,49,422,555358.1164281621
26917,QCZOLUFHVUXQW,68,40,8335571.546926508
26918,JFIHZBLJMXYXMTSY,24,380,5919503.090775577
26919,LHZMEVHRXPPRTVTS,56,381,6084056.780505657
26920,GBRXNQPARAROOVYWO,46,268,4459206.78656515
26921,ZMDOSXGPGW,18,402,5499088.930992672
26922,PFCUKCEMOWDJ,78,182,6838741.939888849
26923,IRMOIZJCBKY,54,381,8831221.488647757
26924,WSFOHWLXRDUCD,100,357,8024486.034143111
26925,RJIZKWTGHWLPGVVB,79,138,3498897.6760168783
26926,WGSFROISLTVBYHIE,82,163,7576147.2068248745
26927,JRFWGJMXDO,98,494,5231859.242391453
26928,NEAALFDGINXXIMA,74,390,6789256.869201797
26929,AXFVVCDMJQBFQPJPVC,18,333,1860119.6681170003
26930,YAZSPLPNNDDQQMLXIIRN,82,122,5273273.164305345
26931,ESSRMVNOOCLZDEFZA,90,370,1875754.1150373032
26932,WTYXBPANTFBDNBKMODO,20,392,2054549.7175301681
26933,NSJPYWHJVLZJQBXTPH,63,162,3262134.113543368
26934,KXXJMUAURBAOAKDFCZA,43,13,556952.4757886004
26935,GTBHRUJOPB,28,492,9219201.39261787
26936,WBNEYFCWDDI,55,297,9031827.295609858
26937,BVWNQOQMXHKZPJ,88,289,9227336.211781958
26938,OQYWYLJAGAFPNZSZQB,31,48,9686034.055562377
26939,XIQIEDVQXPYGIIVX,93,270,6649995.044371988
26940,GGITICBSVQYSEXXGHA,69,366,9627290.120455876
26941,RZZNIJJFUD,66,81,9470451.039969912
26942,RGRGCWIYOP,20,31,7787080.787059534
26943,EUTDDEJDHXLDV,23,190,6491634.589784186
26944,SLTMMPKVLREOAQ,86,201,7751085.144320779
26945,UTLNNYEFPOLSJIIK,99,185,495579.51213581493
26946,RRZTZQXQTAHIMBXLSMB,89,219,6912822.1518859975
26947,ZXVKZFSDWLSIWZSX,93,341,8344958.577217833
26948,MWYMZFBDPUFCT,60,144,8367766.292654737
26949,TZXPKFROQRLYOVTUWPTK,44,131,9211296.030980852
26950,UGHEVABPEUHEOIOY,55,452,5175670.532745182
26951,JDNFRESXYU,47,13,4327647.334560929
26952,LAWIVSWAYYWBLDHZZM,67,489,6567197.4566650735
26953,HONQKLDUSVJRKI,64,332,5695541.664868909
26954,FNKSZCUWNIHEAVFUCCV,61,385,9872989.69766728
26955,XHNSMZIUPIBOOQLLTQF,62,276,9085220.644029854
26956,AVBYXAWSKKPQEY,62,418,7685454.670184949
26957,GPHGAXLNKFJCFJYEL,87,27,2346328.17403335
26958,NWGULHMHPSJ,30,419,1233585.5958154812
26959,RBDNHHIPLCDA,48,432,1947345.216421559
26960,ERTNNTDXMNYPZU,62,331,2016074.0204201783
26961,MHIPCGHFNOPHHNT,69,348,8836066.664668512
26962,PCKHLXHTTOXC,73,37,4023471.287527646
26963,NQFORVBGZYYQWI,18,410,8418456.263494575
26964,DDCDCIWBGWQKNG,23,284,1651454.8843839385
26965,RRYNKGSQTE,32,152,4296914.698880467
26966,KOAJDEBZNLVJR,46,124,178277.7928946156
26967,FXHKDHCVXRK,80,7,1437753.182854142
26968,EVSFPYUIKMAJKLJAC,55,341,4944565.128020861
26969,KPOGWUSEZITDWXLCEWSZ,21,419,2897517.0317726834
26970,KONNIEJWJL,97,217,7866574.15792724
26971,ZTNDGMTHQAMRZR,91,429,7324986.765175206
26972,GMWXLEBYJMHTCKMNAEX,59,214,7317312.7848293055
26973,RKBMSXMLEZCZIXNQWR,69,442,8384172.1258006245
26974,EHHBHUECJAHWWUSMZ,54,361,471032.2957636501
26975,BUHSIMQWYLEZUHJUILFB,46,318,7640912.124886325
26976,KGZDFUJIBYIOID,53,463,8665393.585842062
26977,TXIICVKANUSDJHKSHZDT,55,189,747925.9612075296
26978,LIZFSKOKCGUSCIIB,97,389,9639862.939302407
26979,XYKNMGYPVWFPM,55,165,4282585.18053654
26980,BZJOEOCRGKKFKFPACDH,18,221,4446963.699829737
26981,UBIBDPWVZNW,78,417,6919616.165656363
26982,HRWIGHQRIHRURRJQTRN,36,157,6571057.553567161
26983,BHPLCFYMOANP,66,173,6105960.444719302
26984,ZADZNQQYMAXDYUOYOXCM,44,352,8976746.147124229
26985,GNNTHOVENAGALBVFTN,21,19,9162953.382570226
26986,FQYOHPYCCHXGBBOVRK,78,236,651442.0225061418
26987,XXJGFMFAUJMFVXJYY,60,231,3585229.145933867
26988,WULUNPNLLTS,33,306,3742794.3265759866
26989,PKRFVPTHHBQZBBKMQI,53,28,749024.6811228362
26990,QLKCKVMUAFOLHGJ,72,77,4314654.786981117
26991,RUWHWDGOHSF,44,375,6424896.119987039
26992,LOLYHUQOZIJSVP,98,198,7361705.513650112
26993,JNSYDOVCXTOJ,21,230,8570700.552458158
26994,DQQMYLBJOON,73,94,3986958.5256968997
26995,UNXUFAMTVIADOUQPU,55,282,1415710.2924915275
26996,DTMYBFHXTRFYBVOJLY,21,121,9325165.788671441
26997,CFCGUUCFIIEYKET,49,109,4258559.202906442
26998,DJTOOQFRBCLOO,33,286,1840847.5491078796
26999,REEDVXPQYENDMTJG,92,156,3276139.55693877
27000,TENEXHVMUVX,18,100,5660302.059299649
27001,DPZHKXSOKGIYSUNNSQT,55,220,5885619.9665905135
27002,ILMBZQMITROKTEYZUUS,93,71,5407326.056442689
27003,LYTCXDCHUM,22,271,4952175.821174079
27004,ACNLMQAWKMRARIG,77,103,1032825.6374614183
27005,DPYOHLCBSJPOOZXAYFNP,31,160,9475259.856029447
27006,WHBXIDMAIRKG,90,406,8714243.624124486
27007,MYNPOSJTUX,37,359,3590150.903535169
27008,OGNFORHKMGIQCRCG,70,273,5851757.881527323
27009,AJNGDYDXFLGQMUECTX,50,217,5721296.534421061
27010,DWKXLDVSYP,83,5,6556419.320692338
27011,IQIQYTYDITRNDBNEUUWN,26,296,4507267.36590341
27012,KGTZLQXEOHHDKEJ,50,395,5588180.231424059
27013,MQTQHRPNDLDBHEGOFRWN,18,76,6533209.895217927
27014,ZXGWYCQSRHXTXI,33,317,7128602.93296301
27015,ATSESSPTQQQITECVZ,52,292,146715.8206195086
27016,MRGDTQVWAJLXLCZPS,80,394,1470039.7114931294
27017,UWXRAZOPQKLTQGQPKMGO,100,224,3024918.374078382
27018,SNWOZLUOLXQPGJSYLBIW,21,86,821639.560340455
27019,FDYVBENFGXNOIU,72,279,8521730.758056676
27020,KLSSZGQCFP,47,487,6657994.609135895
27021,VCHKEOVGIEYKLBJE,19,497,648227.7860721897
27022,YHJSPNOCXSTYPMZ,74,310,2124549.2075494733
27023,SFHWNFTYAX,71,148,2342860.9245683756
27024,HXEERTSEXCJYHESGF,19,154,5167899.7304718355
27025,FWNEGVSXAZ,66,156,7302718.198509421
27026,PSFMUWUPEGR,19,408,5046065.6448202245
27027,OXXWIVVGMPFHK,100,493,2743796.406862636
27028,AHLVOPACTVNFKTRYBV,49,440,923055.2916365023
27029,ELGHIMFRBDZCCI,70,285,1717650.0806169622
27030,ZVKMVWDIDTHRAPYUE,89,53,1176372.1567980268
27031,KBMJXOAUZVGJCEULS,79,30,431710.9741390705
27032,VSWMIVAFXTTFE,45,336,1980975.7737473156
27033,JFFXAQFQRMGEXVAVKYI,68,123,4168259.2778805736
27034,OITVTIVMXHXBJHWJYAK,34,137,6879598.259897298
27035,UWHNMSAFVTSDDY,67,306,4687278.789420157
27036,QVYQSNCNPCCURJ,27,412,9795835.645066168
27037,VMGYJXPKJGLMAGRC,62,8,1910173.9671809413
27038,KZDXLQDLJYX,65,223,4419284.340911755
27039,CNXWVXYFKHCFI,72,371,5181418.385780884
27040,BCDCJGFCVZSKTYDRAER,68,266,8882852.90179606
27041,ZUTTLHWWZUXJOWYC,54,185,9909176.96942259
27042,YTZLUCAJEIGER,85,156,5967843.494784119
27043,MYPRWFANDRIXQCVG,22,471,3632941.6025065966
27044,TIMIHRNVBBMJZUZVEC,37,211,1665453.6004700083
27045,MKPBGJGWWJSZRU,74,313,5213465.703530738
27046,PLNWYUYCGVSNQVRD,88,448,2103000.64328101
27047,GFOFMEPBELN,83,55,2470738.3102108743
27048,YRFOFXKRXAZVMWYRUIX,81,442,1991923.160306074
27049,JSATTSUSYVBNXSEYH,50,194,1869156.5389281868
27050,BXZDIBEYVT,100,267,8853231.538804969
27051,XHFKLUBHLQSO,81,101,4522766.172950317
27052,IKZSTBOGVQDRUEWJAMMD,65,363,778370.9526994666
27053,KXSFBDRSNIXXFFMPJISX,98,170,8831764.586604072
27054,BASDBHLICACJWB,79,416,2084839.9820303624
27055,QQHXQUXVSFREQSE,42,276,5053117.241707244
27056,ELHRZUULDWIXDCQ,91,260,1193620.2619678986
27057,QXENASOGSHLJ,32,12,2094035.8679443898
27058,GSTSZNBMQINSTGZIDT,88,106,6287049.7865617545
27059,TLRMFNDAVPKKVUMIZOL,100,44,4374576.235972492
27060,KFBQGQKVHT,22,67,4564704.809412911
27061,GWVANMBNIWNVNIR,26,109,2488487.581938426
27062,OWEWORKNNBVH,81,362,4956471.778983273
27063,NWAIVIGGOVUOEJSB,53,77,1148021.3188704879
27064,AKHDPRZKMUCKTUHA,37,132,5095018.1380315805
27065,THWGHBQAEQM,64,449,2314094.0196277415
27066,PMMHGDGWDWFZUP,30,477,6239475.701675084
27067,MRURFOMTWFVLDW,26,207,2710550.6784414905
27068,QRCTIJLPPPBPACN,48,137,8989022.909051368
27069,WHHDTQFVBZ,50,24,9862186.497786446
27070,KABLPRRRPQNNWRPRVNB,46,6,5506193.258282446
27071,UXQMQEXHTNTILGHGC,58,308,5833430.012389383
27072,BNMNXUEIGMHLOTS,77,338,7684463.342960531
27073,FHTIOEFOMLEIVUOR,82,305,6567245.004109797
27074,HGEFABPVVT,93,186,3496283.5134498165
27075,WCYAWNVIJJSUCMR,20,7,2569423.9805214917
27076,UCUPPGUXWLGIBTLVN,91,265,105405.70537565212
27077,CVVOFVLIOCLOLDT,31,233,7573978.489936658
27078,JNMPTRZLUGW,91,368,6998591.586209279
27079,HHXUBJIQHSULZEV,76,194,632338.9826746131
27080,CCUBHQGRSG,56,362,637000.2170653671
27081,OAAOHFJQHYAIRP,45,325,7601807.745325336
27082,KLPUKTNDRWJRNZS,25,46,3385550.054743516
27083,OWPVCTNXZSAMOU,57,338,6573002.561950813
27084,CPJIBVNOTHCHUDA,36,110,3696578.279707212
27085,FVRCZSPPUKVLPMCJ,45,64,6894467.076987782
27086,JZWDCGCTVJATCFNL,61,351,3998122.529064314
27087,RNTXFMURATWTGC,41,427,2817479.0012360583
27088,QZSHOIAQTJFHNHZSW,28,73,199241.62697078762
27089,CONXFARNTWSXW,66,263,6130724.125970192
27090,QHYIBNYQKGMIDGAWB,98,198,7772582.159819494
27091,DGVMTODDUTYPQIIWIIBA,74,202,8141292.64365063
27092,PGLLLUDILL,88,86,2708965.805541346
27093,OSIYIQWRKVIATOBXZE,60,297,4050589.5128712705
27094,PSAYABTVHRRP,22,290,9908437.985608846
27095,ALGOPNQLULEMABOEIXQV,31,205,6335888.934201633
27096,MSRUOHRKVYLY,69,152,3841278.3933108416
27097,CEBWKYZDDBSSMVNVRPJ,80,194,1279554.6834678238
27098,FOOHNFRHULYP,56,53,5998672.051444581
27099,BTQCIJVDBG,36,91,2263886.4902998284
27100,AVXVPYCXPBPSUVJRK,27,246,2161845.568905785
27101,XZPNEWDRTDZNFR,47,149,6716122.680079732
27102,PHGGETLJCINBXAMPXRWH,40,308,166455.88173319658
27103,ZCFGFAEWBRFWZPJUJEH,55,253,2896876.8238560134
27104,BNLESHHXIV,65,69,8622960.911902295
27105,BRIGIJLKUGPC,52,117,8916099.253982274
27106,IWURFVGAXNWKMPDIBNH,63,130,5647530.113949263
27107,KYNFFIBPUEXJYSDMZVX,74,417,4575688.987645023
27108,LOJNQADNSKO,41,161,653491.6309172661
27109,SAYCWPUAECC,23,256,105045.91134719482
27110,COPKGRVVFUYOFOPKSOFL,60,361,1985222.6042166636
27111,FZKONUTPCWCMFZVSB,71,26,8217091.758268003
27112,QXZZODUYDMYU,88,41,2910395.6871192167
27113,ABBBPVJKWFT,98,113,4484936.178498018
27114,XQGLUUVBRVIDJU,22,486,4849281.551808266
27115,IWXXACRIVGUWKPKBCB,55,44,7700367.87438513
27116,GGETIZCFTLFJP,22,402,6544616.404409303
27117,WMPVIJPQGGTMVQYQOPRF,22,43,9318456.33165655
27118,NFGKWPORMRTWZBF,82,157,5849996.976118503
27119,MEDNACMHYVPOLFRU,35,317,5304680.346899199
27120,VVBHGIKPBWAPOIUUSY,82,246,2894192.899036167
27121,EEQICXZZBTTKXYQT,57,220,2857398.6029875153
27122,SBPTQUJMEKXXQSF,82,447,7599755.713441262
27123,XKMRKBWMWGZD,24,427,4484533.822510895
27124,UPVTFMZAJJKTYEBIXTNJ,60,174,8662982.182543064
27125,MBARPWUPRPXORQBPLWMY,50,194,6624872.092281896
27126,GRLMFOGRTWGNRWTLEI,30,140,2495138.089883644
27127,KKBGZAQCDOCWXXDZD,25,91,5688021.818250634
27128,ZRDFNAJNMTGOHS,63,377,5344029.110811915
27129,BOHHPXLHXVPYF,50,90,1346272.0484961008
27130,UZVWAZVAZREFPWAMMXXU,59,465,9785570.77849251
27131,FQNWQMGJOYRETT,61,363,1829816.9478855142
27132,NCOFYNXRFHV,56,68,7623603.02375845
27133,RILYXGDGZQEYYLIPNEK,25,112,736217.0610265037
27134,PJRALPMJKI,90,75,6794282.04532339
27135,GEKLBCZSGDAK,50,187,8653128.666838368
27136,FTAUIWVVKBDD,68,477,1532650.2954189873
27137,EVMGGEZPEFTQUCKS,66,412,402170.52777487953
27138,IDIAMAXXBWQNVCAQBQ,41,74,7693316.436269658
27139,BXVSAMMKNOHNUVEEY,61,234,2452975.602644208
27140,CCNZHMKEFWCENXLAX,36,360,4841252.192456719
27141,ZXBUHEHIEIKURR,51,113,279827.35811378114
27142,DPCQNHBVMNYHHDSGVHIK,60,440,7074923.11042166
27143,MSOWNMJRBYTMBWEY,83,38,8591522.872414112
27144,TJZHPACZYYCVVEW,54,303,4920530.875464764
27145,DWMZDVPHQNWDQZJEBYTX,59,184,3346696.2266391236
27146,AFTUYMADWNDQF,90,345,267426.16060493776
27147,PGWBFYMUXVCAQAR,80,180,4062232.3216119222
27148,JOHCBWMZIVFQV,50,177,9086986.99395568
27149,JODFLUTQXJXBW,28,31,6814549.462674065
27150,MCYBNASYMLRXI,43,492,7750687.754326654
27151,ZNIGWMBYJJLHNXCBCUO,99,106,9876938.98045856
27152,HRKAWYBHIS,33,141,8768717.932607576
27153,JHRUDVRUDUQQNLAOZYQG,30,491,7154430.593533955
27154,CLLCYREVSOKRGMDBA,80,359,9030655.879931837
27155,WZVZUNFVIWSTWUO,33,461,7980164.661931264
27156,RPMRWLNOPWZF,49,199,9986186.015314713
27157,WDGQVWLVGWW,27,252,3522948.8210715083
27158,RWYEMWSECHRBWCKED,68,273,1970606.466611283
27159,VSRRIEZCWJYJFBX,25,289,4167432.3321677577
27160,KEYVYNPQVBYKYAVOV,77,217,7472701.9294107035
27161,NFSUMTCYIVSKKEOKQYND,88,198,2774201.8325528777
27162,PGZZDJEGOKFGXN,53,455,309063.68170051725
27163,EGFDEVCBJRVBD,60,396,3579317.735069376
27164,TIVINNTSGFWJP,59,353,9667738.302805481
27165,ORJKPYDBMU,19,21,2279462.5949400538
27166,WJBYNJQNFJIDRWR,77,62,6243892.369270194
27167,CPDGEORFJXNWUAEZYKMA,18,393,7283367.91010293
27168,GEYFOELIIKQWARPJF,61,441,6382431.265929961
27169,TEERHSCHLVSZB,19,259,5383823.357895169
27170,KRKRPTSYZEEBKJTO,81,189,153890.77038744104
27171,ICDIPTYPIRFVWD,86,184,2503221.4553038203
27172,BYNJUEUBCYP,78,309,8057403.774038537
27173,YZIPYHNJVHDPNPZ,20,273,2093473.6261839378
27174,LTDUHJDKHFI,74,89,5256434.953645306
27175,AAUIDZLCZNJZS,86,164,8170649.21698235
27176,WIQIFHVPCUFIPA,80,50,6130567.295065902
27177,BAZCKHGJQNTBU,21,9,9981705.862027999
27178,ADYIAGMSKAZ,54,384,8094423.615032157
27179,FJPKJNBRMC,87,199,8728146.607062632
27180,OWKXSMSBPMQWCUG,64,291,8156637.248086769
27181,NDUOJHZWZNGF,24,96,6186100.449852222
27182,ZPIWSXCGMPRRCJ,39,474,5535051.936235507
27183,VKFQFKHERJKSQ,67,213,6015876.881377333
27184,SSHIXCXTVZNGRL,38,241,5595434.7926755715
27185,FWFWIIUDDUMNMDJP,99,90,6811296.830485104
27186,DZCTDMJZWRFW,31,482,8345936.883020714
27187,DPVYSTOAEZY,81,197,3414006.6180913774
27188,PSYGGVZYRAIAEI,41,474,3302891.5506706033
27189,PWGJIHFMMXKDYX,48,371,477317.82574056153
27190,RDQUWZODDEVMIQUZRN,63,407,4654476.962843294
27191,DNQNAHPZZCEZBVLGLFW,30,406,7360836.577137493
27192,RTYOALSEKVGMFSIALVMP,61,366,4958285.5223988155
27193,NMVCAMCCAMPUFCJPWYTZ,81,102,46925.536201548515
27194,UZARLJAHQZUZCMDZVJ,47,211,5726146.059976924
27195,TRZAYYBVKEKINMMEB,60,437,7855570.8651529215
27196,CEHVIUPFGYSOPFF,68,120,6410886.862621463
27197,SXEEZVMNCPUA,77,288,6099590.718169586
27198,RZEQZAOVCVIAP,96,495,4473953.830007903
27199,YYSYSGKYOWMIGFLTYW,45,323,1529728.0872737013
27200,TXBABRKXJMVE,34,171,8105380.251166578
27201,EMNWPKEXPIJZXZM,62,427,1898587.727489117
27202,UHVJOTAZJGPMLVYHW,27,112,5434592.029293276
27203,LBRMDPISOEYF,36,157,9074432.566411538
27204,KGIRFYGKPNDJDXUKAHJ,56,323,9401947.402854316
27205,QKLBXRSTLJKXCDUMUEWU,19,418,3253175.497057399
27206,ROBWNYXOQKAQHISYAMJQ,66,32,5019091.715053063
27207,KHPPDPLGDLA,51,24,1978743.5078926326
27208,SGHWFWYJIP,38,192,6699520.984888426
27209,KMVQUMNOTJRCCE,46,140,1833032.6047191033
27210,RJIWGIAPHSG,45,297,3935052.422530976
27211,GYCXSXZBWPNJMFPRKKMV,52,142,5051146.148964236
27212,JWBTXEDFNLK,85,18,4861673.66242523
27213,UMWNGVVZONE,79,475,257615.79835634783
27214,LUDIVBSVOLGASWR,75,244,6918608.789829727
27215,UUJPKMVTZFOKNK,39,439,1221643.4830884526
27216,PZKYDLRCDF,42,241,8432555.757235706
27217,RVFAZKLLFGNXNJPXP,72,76,4488244.808145288
27218,JIGKWZQENZ,54,41,4602002.300871012
27219,JEXIJFDILFVF,38,60,1836903.2779821001
27220,WQNALJXLAKCL,29,493,1602965.2574146376
27221,UGXBOHYTWDRWBDPAWSFX,47,344,7165456.719899309
27222,JPUTRCNGIXRBG,68,379,5899321.103715716
27223,YLWFMQVNJSR,88,238,7340297.395094926
27224,GYWKONBDIFLIOZXIRPOM,85,39,4453923.491862661
27225,CHHBFIDZDO,96,213,8247519.4898705045
27226,WTKGKKFJXXVW,21,245,1184843.6624407729
27227,FCQIETSBCFILNUZS,93,61,9674413.633844
27228,IBEVXKEURTOW,48,210,3390330.3976350627
27229,OSCCNHFLCHZEWNQCWIL,24,480,9205815.948918514
27230,ZFPNLXJBNYRRTFBFLM,82,391,60613.11036673425
27231,SOONQDQZTQ,50,312,3305851.3464538218
27232,OYFISLFCFQK,48,237,3712673.651080202
27233,JDFNRRJGTOVQSAOMS,93,63,4482235.590718359
27234,DEDPFXGWTRHPNBJ,74,331,7413526.839532653
27235,HCCXVFCLCKPIXVKSR,31,108,3442959.1156036486
27236,XXLZJFZUKLPVHMMV,19,64,8651908.917886596
27237,YLVFJCKQOSBHVSYAAZE,56,207,7268174.929221227
27238,UPJEXTTYEAAFTZJ,88,93,6517910.389043641
27239,CWIAWRGJWPLMJW,81,102,68188.63555144725
27240,KSZXABVWWBHXRPZ,100,16,3542276.6336746262
27241,EIMQCRNUBNMQIZ,40,458,2548411.238029474
27242,AETWWTHBSGRHRHTIEHP,33,293,3452915.5113391597
27243,FEEAPRXAKICRC,55,482,6235172.281837433
27244,VMVOZTEVDDNA,58,325,6820503.097938433
27245,PQJBOQLSWWKYLHYX,70,159,6105394.408175033
27246,GRSOXEKBIUUQZWAGIS,68,296,4540713.647208349
27247,TBMUKYWRKPYERS,61,312,5080548.948649494
27248,LNEUXGYQZZTWIDULH,45,100,2087012.5734550303
27249,CPCHBRLNJSMMJUEXRXN,72,456,1798226.559037344
27250,WVFMIKFMQUCLX,92,97,2208701.9075166066
27251,WBDHLSTJBNFWLCICVW,99,2,6724131.064057558
27252,BIQNLBDOHBTB,26,106,6532711.757032461
27253,QIXVTJQVQXMLWU,59,400,1237186.0010345525
27254,KLCBUFTSCNXRCGMBHFX,64,157,134087.41950176127
27255,QOIRVRMJUCTLHIMZDMTK,37,176,7079435.676975861
27256,SHOEVVLCVLEOV,99,319,8095788.651950181
27257,XPCMEJWJIULFOWPC,93,409,4525628.438161338
27258,QFIUOSQWAWEHD,36,271,1084357.8711214636
27259,BXEMJPAPUCTUGV,50,426,190066.40594680991
27260,AKVKDZSSCUPGRLINRKME,61,432,489825.41252820386
27261,HRFDUOIEEAWTFREH,58,131,1526770.71631885
27262,UBTHMTTCLGIAWIGB,18,253,6748119.317008736
27263,MVGVCFTBXRQ,65,329,2573801.3117569606
27264,PFXLUFSOTQMMMO,46,89,3897046.137841102
27265,NQDWDACLBKOOKGCUWSI,85,191,984842.6631459241
27266,SOZMWEYAEYUYJAGXGTHV,77,493,1384620.5936108155
27267,TJALCZSQLTJOV,24,139,5655104.424031362
27268,VSNIKSAETSDNJUCRJM,72,383,6598034.699004573
27269,DENSVYWIVDXKEP,92,148,4057566.3724051435
27270,NJLBBQCMLZKTFL,25,203,5537045.815061066
27271,CHNXLHFOHGMHVSRTL,19,389,4440416.610345582
27272,FWVYIPXJTOBNBPSJPRAP,56,222,3776462.4680675236
27273,OZALGDAARWRPJRLZO,52,304,3281741.6830342845
27274,FPVRWOUKEOSJ,44,237,3785880.4752873406
27275,BHEQACJRXCU,49,346,58444.79064231504
27276,SXMEGWPQQYNLXOX,40,75,5564177.672057094
27277,EENAZYKVFGQJO,41,223,9576539.7446216
27278,RZUJKSUDJSLFKMO,44,268,5673219.540898327
27279,GNKKAGXJPYETLOOK,60,351,1163742.5892804407
27280,XVWQHMHJZB,68,21,7700771.748775365
27281,VRSBTEDTELPZXBSTVUC,42,401,6459137.858189776
27282,HYXLHODLACBC,58,204,2945831.785163124
27283,IYDVDRDFEDOJEGEUO,45,218,5215776.905456003
27284,FZGHKDEZBARQHBGVVBLJ,30,360,3955387.775042168
27285,FVBDSTULTYGZTWUPIQDR,60,494,6977288.095355274
27286,AKBSMWSOQAMPKHYCDEII,32,282,8777712.317223608
27287,IZLBGKRDCTFVMFKTZ,77,302,425848.22285212926
27288,RADNCTJOOTGUISL,92,140,1137005.9677640458
27289,GBEMMRBRSWFGDVYIDLCQ,90,467,2912828.9698148714
27290,RTYWYOHAGAVWAQBBE,72,287,64992.0791317089
27291,JFBPLBLVNWGARDLN,82,213,5936825.505894735
27292,KIRQGOWWDUQ,68,60,3670010.708239588
27293,ZUCKRPNJRHQRB,91,12,4694541.371074697
27294,RBMUVFZDEEPPXNXYJKX,75,380,7250623.278342743
27295,EXTJOQKVGFMZLPX,29,244,6907928.765325614
27296,EFTSKQLOYQUMSEBH,19,5,2959384.1351572475
27297,CKHFJSAPDBVKZMFT,91,110,4579944.4794925805
27298,LYQJKZPKWEAHLXKZ,25,367,42903.44637047553
27299,VUSNTZFHYGJWRUPO,23,245,4237843.781516139
27300,UJOEAVPTFYADCNMMTNI,38,301,9181834.501627976
